,Attack,Epsilon,Defence,Accuracy after attack,Score,Block Rate,False Positive Rate
0,apgd,0.05,baard_2stage,82.79569892473118,91.39784946236558,51.61290322580645,13.978494623655912
1,apgd,0.05,baard_3stage,82.79569892473118,93.54838709677419,53.76344086021505,17.20430107526882
2,apgd,0.05,fs,82.79569892473118,92.47311827956989,53.76344086021505,59.13978494623656
3,apgd,0.05,lid,82.79569892473118,82.79569892473118,0.0,0.0
4,apgd,0.05,rc,82.79569892473118,93.54838709677419,-100.0,1.0752688172043012
5,apgd,0.2,baard_2stage,5.376344086021505,97.84946236559139,97.84946236559139,13.978494623655912
6,apgd,0.2,baard_3stage,5.376344086021505,97.84946236559139,97.84946236559139,17.20430107526882
7,apgd,0.2,fs,5.376344086021505,65.59139784946237,64.51612903225806,68.81720430107528
8,apgd,0.2,lid,5.376344086021505,23.655913978494624,19.35483870967742,3.225806451612903
9,apgd,0.2,rc,5.376344086021505,70.96774193548387,-100.0,0.0
10,apgd,0.4,baard_2stage,0.0,100.0,100.0,13.978494623655912
11,apgd,0.4,baard_3stage,0.0,100.0,100.0,17.20430107526882
12,apgd,0.4,fs,0.0,26.881720430107524,26.881720430107524,38.70967741935484
13,apgd,0.4,lid,0.0,47.31182795698925,47.31182795698925,1.0752688172043012
14,apgd,0.4,rc,0.0,66.66666666666666,-100.0,0.0
15,apgd,1.0,baard_2stage,0.0,100.0,100.0,13.978494623655912
16,apgd,1.0,baard_3stage,0.0,100.0,100.0,17.20430107526882
17,apgd,1.0,fs,0.0,66.66666666666666,66.66666666666666,0.0
18,apgd,1.0,lid,0.0,33.33333333333333,33.33333333333333,0.0
19,apgd,1.0,rc,0.0,66.66666666666666,-100.0,0.0
20,apgd1,0.05,baard_2stage,97.84946236559139,98.9247311827957,12.903225806451612,13.978494623655912
21,apgd1,0.05,baard_3stage,97.84946236559139,98.9247311827957,15.053763440860216,17.20430107526882
22,apgd1,0.05,fs,97.84946236559139,100.0,51.61290322580645,59.13978494623656
23,apgd1,0.05,lid,97.84946236559139,97.84946236559139,0.0,0.0
24,apgd1,0.05,rc,97.84946236559139,97.84946236559139,-100.0,0.0
25,apgd1,0.2,baard_2stage,93.54838709677419,97.84946236559139,15.053763440860216,13.978494623655912
26,apgd1,0.2,baard_3stage,93.54838709677419,98.9247311827957,16.129032258064516,17.20430107526882
27,apgd1,0.2,fs,93.54838709677419,96.7741935483871,51.61290322580645,59.13978494623656
28,apgd1,0.2,lid,93.54838709677419,93.54838709677419,0.0,0.0
29,apgd1,0.2,rc,93.54838709677419,95.6989247311828,-100.0,1.0752688172043012
30,apgd1,0.4,baard_2stage,91.39784946236558,94.6236559139785,12.903225806451612,13.978494623655912
31,apgd1,0.4,baard_3stage,91.39784946236558,96.7741935483871,16.129032258064516,17.20430107526882
32,apgd1,0.4,fs,91.39784946236558,94.6236559139785,31.182795698924732,27.956989247311824
33,apgd1,0.4,lid,91.39784946236558,91.39784946236558,0.0,0.0
34,apgd1,0.4,rc,91.39784946236558,95.6989247311828,-100.0,0.0
35,apgd1,1.0,baard_2stage,81.72043010752688,87.09677419354838,25.806451612903224,13.978494623655912
36,apgd1,1.0,baard_3stage,81.72043010752688,91.39784946236558,30.107526881720432,17.20430107526882
37,apgd1,1.0,fs,81.72043010752688,87.09677419354838,50.53763440860215,52.68817204301075
38,apgd1,1.0,lid,81.72043010752688,81.72043010752688,0.0,0.0
39,apgd1,1.0,rc,81.72043010752688,92.47311827956989,-100.0,1.0752688172043012
40,apgd2,0.05,baard_2stage,93.54838709677419,97.84946236559139,13.978494623655912,13.978494623655912
41,apgd2,0.05,baard_3stage,93.54838709677419,98.9247311827957,15.053763440860216,17.20430107526882
42,apgd2,0.05,fs,93.54838709677419,97.84946236559139,60.215053763440864,60.215053763440864
43,apgd2,0.05,lid,93.54838709677419,93.54838709677419,0.0,0.0
44,apgd2,0.05,rc,93.54838709677419,95.6989247311828,-100.0,1.0752688172043012
45,apgd2,0.2,baard_2stage,84.94623655913979,89.24731182795699,21.50537634408602,13.978494623655912
46,apgd2,0.2,baard_3stage,84.94623655913979,94.6236559139785,27.956989247311824,17.20430107526882
47,apgd2,0.2,fs,84.94623655913979,95.6989247311828,55.91397849462365,59.13978494623656
48,apgd2,0.2,lid,84.94623655913979,84.94623655913979,0.0,0.0
49,apgd2,0.2,rc,84.94623655913979,93.54838709677419,-100.0,1.0752688172043012
50,apgd2,0.4,baard_2stage,59.13978494623656,77.41935483870968,51.61290322580645,13.978494623655912
51,apgd2,0.4,baard_3stage,59.13978494623656,84.94623655913979,59.13978494623656,17.20430107526882
52,apgd2,0.4,fs,59.13978494623656,81.72043010752688,53.76344086021505,60.215053763440864
53,apgd2,0.4,lid,59.13978494623656,61.29032258064516,8.60215053763441,3.225806451612903
54,apgd2,0.4,rc,59.13978494623656,87.09677419354838,-100.0,1.0752688172043012
55,apgd2,1.0,baard_2stage,4.301075268817205,67.74193548387096,67.74193548387096,13.978494623655912
56,apgd2,1.0,baard_3stage,4.301075268817205,67.74193548387096,67.74193548387096,17.20430107526882
57,apgd2,1.0,fs,4.301075268817205,41.935483870967744,40.86021505376344,59.13978494623656
58,apgd2,1.0,lid,4.301075268817205,12.903225806451612,10.75268817204301,3.225806451612903
59,apgd2,1.0,rc,4.301075268817205,70.96774193548387,-100.0,1.0752688172043012
60,boundary,0.3,baard_2stage,49.46236559139785,90.32258064516128,68.81720430107528,13.978494623655912
61,boundary,0.3,baard_3stage,49.46236559139785,97.84946236559139,79.56989247311827,17.20430107526882
62,boundary,0.3,fs,49.46236559139785,81.72043010752688,67.74193548387096,60.215053763440864
63,boundary,0.3,lid,49.46236559139785,59.13978494623656,17.20430107526882,3.225806451612903
64,boundary,0.3,rc,49.46236559139785,64.51612903225806,-100.0,0.0
65,cw2,0.0,baard_2stage,7.526881720430108,75.26881720430107,75.26881720430107,13.978494623655912
66,cw2,0.0,baard_3stage,7.526881720430108,97.84946236559139,97.84946236559139,17.20430107526882
67,cw2,0.0,fs,7.526881720430108,51.61290322580645,46.236559139784944,52.68817204301075
68,cw2,0.0,lid,7.526881720430108,22.58064516129032,17.20430107526882,3.225806451612903
69,cw2,0.0,rc,7.526881720430108,39.784946236559136,-100.0,1.0752688172043012
70,cw2,5.0,baard_2stage,7.526881720430108,63.44086021505376,63.44086021505376,13.978494623655912
71,cw2,5.0,baard_3stage,7.526881720430108,63.44086021505376,63.44086021505376,17.20430107526882
72,cw2,5.0,fs,7.526881720430108,60.215053763440864,55.91397849462365,68.81720430107528
73,cw2,5.0,lid,7.526881720430108,10.75268817204301,4.301075268817205,1.0752688172043012
74,cw2,5.0,rc,7.526881720430108,69.89247311827957,-100.0,0.0
75,cw2,10.0,baard_2stage,7.526881720430108,93.54838709677419,93.54838709677419,13.978494623655912
76,cw2,10.0,baard_3stage,7.526881720430108,93.54838709677419,93.54838709677419,17.20430107526882
77,cw2,10.0,fs,7.526881720430108,88.17204301075269,84.94623655913979,30.107526881720432
78,cw2,10.0,lid,7.526881720430108,66.66666666666666,59.13978494623656,0.0
79,cw2,10.0,rc,7.526881720430108,69.89247311827957,-100.0,0.0
80,cwinf,0.0,baard_2stage,1.0752688172043012,80.64516129032258,80.64516129032258,13.978494623655912
81,cwinf,0.0,baard_3stage,1.0752688172043012,94.6236559139785,94.6236559139785,17.20430107526882
82,cwinf,0.0,fs,1.0752688172043012,64.51612903225806,63.44086021505376,59.13978494623656
83,cwinf,0.0,lid,1.0752688172043012,3.225806451612903,2.1505376344086025,3.225806451612903
84,cwinf,0.0,rc,1.0752688172043012,70.96774193548387,-100.0,1.0752688172043012
85,cwinf,5.0,baard_2stage,7.526881720430108,78.49462365591397,73.11827956989248,13.978494623655912
86,cwinf,5.0,baard_3stage,7.526881720430108,78.49462365591397,73.11827956989248,17.20430107526882
87,cwinf,5.0,fs,7.526881720430108,60.215053763440864,54.83870967741935,59.13978494623656
88,cwinf,5.0,lid,7.526881720430108,22.58064516129032,16.129032258064516,3.225806451612903
89,cwinf,5.0,rc,7.526881720430108,70.96774193548387,-100.0,0.0
90,cwinf,10.0,baard_2stage,100.0,100.0,13.978494623655912,13.978494623655912
91,cwinf,10.0,baard_3stage,100.0,100.0,17.20430107526882,17.20430107526882
92,cwinf,10.0,fs,100.0,100.0,0.0,0.0
93,cwinf,10.0,lid,100.0,100.0,0.0,0.0
94,cwinf,10.0,rc,100.0,100.0,-100.0,0.0
95,deepfool,1e-06,baard_2stage,0.0,89.24731182795699,89.24731182795699,13.978494623655912
96,deepfool,1e-06,baard_3stage,0.0,95.6989247311828,95.6989247311828,17.20430107526882
97,deepfool,1e-06,fs,0.0,17.20430107526882,17.20430107526882,0.0
98,deepfool,1e-06,lid,0.0,68.81720430107528,68.81720430107528,0.0
99,deepfool,1e-06,rc,0.0,66.66666666666666,-100.0,0.0
100,fgsm,0.05,baard_2stage,82.79569892473118,91.39784946236558,53.76344086021505,13.978494623655912
101,fgsm,0.05,baard_3stage,82.79569892473118,93.54838709677419,55.91397849462365,17.20430107526882
102,fgsm,0.05,fs,82.79569892473118,89.24731182795699,51.61290322580645,52.68817204301075
103,fgsm,0.05,lid,82.79569892473118,82.79569892473118,0.0,0.0
104,fgsm,0.05,rc,82.79569892473118,93.54838709677419,-100.0,2.1505376344086025
105,fgsm,0.2,baard_2stage,6.451612903225806,98.9247311827957,98.9247311827957,13.978494623655912
106,fgsm,0.2,baard_3stage,6.451612903225806,98.9247311827957,98.9247311827957,17.20430107526882
107,fgsm,0.2,fs,6.451612903225806,6.451612903225806,0.0,0.0
108,fgsm,0.2,lid,6.451612903225806,22.58064516129032,16.129032258064516,1.0752688172043012
109,fgsm,0.2,rc,6.451612903225806,70.96774193548387,-100.0,0.0
110,fgsm,0.4,baard_2stage,0.0,100.0,100.0,13.978494623655912
111,fgsm,0.4,baard_3stage,0.0,100.0,100.0,17.20430107526882
112,fgsm,0.4,fs,0.0,45.16129032258064,45.16129032258064,59.13978494623656
113,fgsm,0.4,lid,0.0,51.61290322580645,51.61290322580645,2.1505376344086025
114,fgsm,0.4,rc,0.0,66.66666666666666,-100.0,0.0
115,fgsm,1.0,baard_2stage,0.0,100.0,100.0,13.978494623655912
116,fgsm,1.0,baard_3stage,0.0,100.0,100.0,17.20430107526882
117,fgsm,1.0,fs,0.0,47.31182795698925,47.31182795698925,0.0
118,fgsm,1.0,lid,0.0,87.09677419354838,87.09677419354838,0.0
119,fgsm,1.0,rc,0.0,66.66666666666666,-100.0,1.0752688172043012
